user_id,monthly_tx_count,avg_tx_value_eur,savings_balance_eur,logins_per_week,p2p_transfers_month,tenure_days,monthly_revenue
142,37.56106327347926,47.11632097815806,5883.4114358921215,11.181766923949192,14.261528375823088,452.9501252750473,31.822152061922203
143,35.082852254505354,42.51316160498485,5816.955188866871,11.004489936799933,14.680419953736676,446.80316968808756,30.87547561130717
144,41.024992654519224,47.27305562075037,4882.59345654426,13.163457186779366,12.998510512486167,353.79618627259265,28.864868871241093
145,33.915819357286715,45.313039911945204,5363.074747226881,10.49475204853911,15.239403930964958,433.59501444770814,32.948143611932856
146,39.63931382931477,48.69680800801343,4446.023329111278,10.453342621603309,9.639579871021052,421.44239707191184,31.986101083326965
147,42.18212909915872,52.12580635632673,5601.387524126184,10.249458383904651,14.970322225091476,398.8832945070275,31.995822045669954
148,41.94454526784307,41.65337192406346,5902.83931962125,12.016102053038454,12.090416365738356,458.95576512869604,34.09569903611452
149,38.40770354949063,40.42605925183409,5070.3969907122155,10.193506134645466,15.08518892658392,381.7749933039441,33.31253674585961
150,33.03297788448643,43.775588493366904,5554.8238772870045,14.667695217588374,11.245368688959266,478.88058265960535,32.44952724196184
151,39.64468767206385,45.71008748032923,5722.363409097617,10.769472343456973,16.908100362914915,401.7411542310111,35.39670371653774
152,35.42253151914791,44.63848892159228,4964.018723854891,11.68253558052128,16.890251913853067,416.9057528071658,31.409342903888273
153,33.54153214772829,43.624244078686154,4703.602870139236,9.63068301992176,14.453572092218272,472.7605279096558,40.427632583688506
154,35.653659659716396,53.61180093987264,5621.876240200824,10.773128529880436,14.865188903452305,422.4766593471984,32.33118717683666
155,36.366667348693326,36.611342041206896,4728.187398738959,11.979867324921841,13.446599819828574,396.15644401375334,32.02551688016946
156,41.17972901166251,46.08218365815839,5171.972531679517,12.839439433473425,17.158371005963264,439.7822662129141,34.92099053403227
157,42.967839987255246,51.78059589842708,5807.049588556311,11.897520570612324,15.039321146693005,376.1064930181183,34.10216947057876
158,32.57674411549378,40.23240326924967,6151.782533904044,12.260330244041295,16.974796579371727,409.1330246525083,28.543253476169696
159,37.03825121171863,45.612187783443446,5539.4943581700045,12.700520718135053,13.27745914999311,434.08137887211694,29.03411855169618
160,39.801269112175255,45.01865130111382,5125.093330857741,10.64625595673772,13.631648506969556,409.1937948265162,37.31402372680305
161,37.60621599076848,43.536623338935975,4451.27452119493,9.658688972030784,13.473853151087294,392.5658929529343,36.14512278013339
162,37.340248898415126,52.73066549590951,5530.852317025184,11.055841754632365,13.822407104574998,420.15185006485837,37.15638500914958
163,28.721557092995127,32.99072553336793,5228.414584471943,11.021791822906353,15.380208849528024,438.923487921099,30.84726226135829
164,42.07617477296705,51.18117241891639,5592.028915635783,12.443986358730262,14.545290526864257,397.54067892868466,34.093450517000015
165,38.44245249031471,45.00803908052692,6236.476786094787,7.323691807189871,11.164631659680861,372.5171829450252,30.910218057293584
166,36.98156732093588,35.956046113361715,5007.420983844587,9.708737482214644,18.914848184151783,492.06967790988585,30.764751746946054
167,36.5456668387728,38.10477601687023,4545.934793387367,10.824679720387214,12.004296033511949,416.60597873351963,27.199382452869568
168,34.95210216675897,45.89176257181698,5683.104798891969,11.626207938113021,11.359022031685925,454.18742920542246,29.59936491019445
169,40.53143165842923,44.936167940290844,4811.806250461026,10.525703443128219,14.730727484127534,444.51861521898394,31.577036307666745
170,44.127115562404214,51.04506462591935,5371.672941800123,12.125182718205417,17.867586970376372,498.4193840313211,28.31600035753251
171,34.2938675553714,53.90951272040311,4970.8594745811815,9.016188300062481,13.027611738601907,436.80906837898345,31.69280988016671
172,35.39774551837763,40.954725229652944,5143.831467793646,9.680735557011586,18.563265754552123,431.9004428474222,34.66027716321422
173,36.04369012752431,43.88425993688371,5143.223009314823,7.022437497621198,11.243981446304268,347.5752528007842,25.250648666145178
174,33.21856410280759,52.949734076289786,5477.781916147823,12.93584564348176,14.82196515380175,451.3023530286064,29.297309014086274
175,40.09580381677068,49.372285404446075,5211.676353883154,11.83931055592425,15.132375517149665,398.0178951547967,28.631694703187016
176,33.26348667240691,45.51903325152877,5663.5049343946575,9.811211254313129,14.053170682652198,442.8214814455394,33.8545721439959
177,44.207520480489954,52.66188499318826,4999.3542836217275,13.525379314307035,12.938046990888571,461.7949124981771,32.20395987815326
178,36.35140248617213,34.1538188413504,5414.2177448918255,8.660925147041587,15.934598471685545,480.67170628556994,29.60926703210993
179,39.20788297007709,40.64765086795215,5185.757634931605,12.161742055798058,13.922923476313175,489.58592167724044,30.553302563891236
180,41.99734532989795,45.584480477746695,5897.889004872117,10.32926351400508,13.900882324896834,415.3800448280426,29.49182865546264
181,40.64832613832701,48.901494033470186,5796.777347452783,13.305448480876468,16.898689602472608,405.0022124060346,33.119156955302536
182,35.50559724296715,45.140131896687336,5200.125275440568,13.430105463704077,14.727396300685925,411.2788348758231,35.58085571556913
183,29.317538360818354,32.91538443080826,5897.919327609887,11.090702672176052,14.50089260052152,366.944155867258,31.9302988674489
184,46.01403764160537,49.94519771877518,5584.853272571406,10.341419134842594,13.210854296261212,334.8320844319993,32.77292126276348
185,41.38193243392742,35.54628403697631,5169.291553846592,9.263803051649866,12.069297610382472,422.139265072876,25.746793535034577
186,40.457081753428255,49.5231304196021,5374.448705981544,7.278937235023188,12.00716274799522,469.31607736410785,23.66601715781428
187,36.60990635122592,37.919995329196446,5902.285150792418,9.987329071784808,14.807908041471222,442.61841676676374,37.50867751919006
188,37.18823222529852,47.25626621773567,4757.472260436282,12.785620344940616,12.47898230385727,397.56983343649017,31.93325661545237
189,31.748462618640602,46.37262017357363,5983.733136462505,11.439400735245938,10.82220487164255,415.04762822681363,34.226086708938475
190,30.48804493613637,38.551403917093715,5938.27180204076,11.40514315129593,14.823943164253508,494.3797923049325,33.40565833551861
191,40.63155204173272,61.26447316330996,5393.097720954755,9.803175854572258,14.855592796494266,437.5596411755558,30.419853824161375
192,33.87041192178061,58.85906653254047,5663.4217351940115,9.901571927896887,15.831860604559196,415.6341939375466,31.241355661046505
193,40.24909148765797,37.24870639060986,5676.313601958586,13.869432211597628,14.93235532439462,404.9515158486614,30.478684158715275
194,36.35864010661956,43.476223931713314,5311.096733620864,12.37446716161185,10.533581793582034,454.48000201648534,30.860940424572316
195,39.507791142781485,38.23807253879482,6164.3155334247185,12.86845244025781,15.919181051500146,359.4098089682584,34.48736321319816
196,39.61942035054284,35.36837251720459,5487.851308114592,11.546801733549893,15.112150547646301,427.09045467795426,32.87369425054214
197,43.89444556901238,52.356203459464076,4066.4725231086286,10.523842167743476,13.670697944912098,349.9160570909212,32.28254917469694
198,42.995031089642026,38.48059284245646,5668.200469344936,9.626264784055344,12.656175952640647,479.0957453668014,30.372326539664524
199,39.8488499560425,33.772691303634076,6431.15878069744,11.903978669459748,13.635000314699477,443.0218603999958,27.770541713156568
200,42.73012296701063,43.05609134702142,5397.965242475782,10.262516577551773,12.83869719450883,447.78682446513636,32.76772055031267
201,40.60699256561216,44.94723186308657,5756.599905538591,10.371726884112443,18.4594636828191,357.2827833427801,35.782811970688954
202,43.47162980288388,39.887047164206436,6614.636805277987,12.493235424417977,15.942278013645822,421.1208874810351,31.34832152534397
203,37.16236469184157,47.3431835779171,6200.593137516948,11.27197132679213,12.17711275372542,452.9770824953992,34.763452239184375
204,40.61863811379114,49.472993439149896,5364.535934921096,9.60651624930413,12.26361313871844,354.58147006168565,32.71084583463785
205,37.666204867093626,42.36007377282175,4022.190587827465,9.129023795458746,16.241681302806334,393.41495999747474,33.081775032970526
206,32.43725828009897,53.632232894155386,5427.986169972662,11.435060594725304,18.65155958376337,480.65760402357614,31.080303136138827
207,35.62711926051856,43.04672993088281,5754.949124238268,10.842163798623693,13.209511709993057,478.6872500283617,31.657370324666488
208,47.19835637214928,45.544455382513036,6392.6591971123635,11.53597913406594,15.925921146498895,391.015557939291,29.438722332237766
209,39.83882382005995,50.93131945479189,5520.128251000231,9.070409997374455,11.279483267421346,362.91454391255036,26.69713366118186
210,38.43794143778835,51.75026353024815,5493.292106537596,7.609377863993221,13.618479079330903,413.4880401346957,38.287996250676315
211,32.171448348321775,42.65593438440482,6352.926340272282,11.674967512019823,15.12662614703285,424.5833774809551,32.98983061597179
212,41.11043812111414,40.1430820866434,5939.0292894541,8.94049547467169,14.656735945663076,427.1496385314531,30.151120735423675
213,37.909258898697416,41.264759084006684,4964.149336569128,10.469577887579533,11.792022729256677,432.91189856372995,28.549743517542908
214,40.84790809196421,37.911125592427084,5216.852542209497,10.06309488767723,16.650293457749676,433.21159782466367,31.364798592366817
215,39.9948777642789,32.35684591602187,5478.433205179546,13.996271266707144,14.264693012805346,422.7165267667734,33.64438513892659
216,41.582420973257385,33.01519984266084,4658.836759104486,11.31543693662922,12.57024687620498,472.4810104887966,31.054476830344328
217,30.26187705714753,37.39191649893602,4125.1619901847125,10.648811694075631,13.623231745471234,403.0214916087241,35.23663711708922
218,42.79407934606677,43.977669459863336,4432.653166261573,11.925922370738387,15.110720457017152,432.3756628062778,34.94443924792435
219,33.34068761415584,57.05253231711083,5020.286123429066,12.123834390801282,10.625304611173297,382.789412509198,36.549105940176005
220,36.9564007079966,50.03953563079679,5618.4776943596235,10.842562765999741,16.72770064986538,410.533647013924,26.65778567730959
221,34.78703963219318,48.30715037221017,5697.754553181254,8.649412624646843,12.551314961183598,396.73114603191016,30.903591217657326
222,32.49634564559379,41.22977335128313,5135.694757370236,12.157299889642879,15.618242621980487,414.16758167644736,30.823880612387807
223,38.55969724815645,40.10054935526655,4926.58395891628,9.589668186611425,12.730373672057087,373.46104800830915,32.486178677188626
224,40.918862695134834,35.47741019521055,5512.564355608017,10.670096307100497,14.683017371073605,419.4824492758565,27.63920216020511
225,32.95044280457134,45.176541453509834,6014.390459872755,7.678718943435496,14.69145315960316,467.5848802115057,31.54092237138136
226,40.20080998410576,40.781585514613184,5440.316900361561,8.568629722537773,9.311313383162252,457.710632049011,29.045015216826673
227,36.17788861998628,36.68134648037884,4795.015148458062,10.739243449858076,12.540845611728708,435.11883991978794,33.35761525693878
228,39.28339858529843,46.43160474557066,6288.884102465943,9.398609346432671,13.890130267594165,465.30759282078355,35.79361942801411
229,32.31294540262171,43.12586735006478,6179.06054793363,11.762118657798599,14.390526062959545,411.2926122626137,30.848597222876762
230,39.152876252361295,43.4857552500931,5478.710689477778,11.117898059172557,12.643856943013002,441.2851749552575,40.74273394524626
231,30.892053442695698,46.94407514513988,5119.9049556905475,11.866103866278875,14.093114946655723,450.4741909616985,35.52651972952634
232,38.76968447107272,51.79231373048507,4327.851053105662,13.385678446874035,14.75012430378468,463.1137342298073,28.340372765475436
233,34.676920473578654,45.87562976486865,5491.481055331268,11.424602882014984,16.169030321859932,349.391187387886,34.921457215151925
234,38.03312763983171,43.77730883325271,4764.442382807555,11.754573002565298,9.171784297937926,445.9357604495485,27.523682493581024
235,38.2138316504699,44.28498697603248,6084.769073646942,10.732017246479165,12.611722877708669,399.73589216115187,35.81864830626399
236,40.145187876723575,42.68622011086103,5381.776790017743,8.64923436412183,14.776948401703082,349.60737169218135,34.25538939750637
237,38.51448636996506,59.32171079744354,4949.932223137847,10.846006863439051,17.596575401846124,467.6555856116566,29.9113638452603
238,38.89586971349379,45.011996138490524,5640.977933697079,9.951979346022755,13.82135919459853,356.07790498893144,32.40537035560425
